ma_fast,ma_mid,ma_slow,rsi_short,rsi_cover,vol_min_pct,max_hold_bars,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,capacity_reject_entries,capacity_reject_exits,funding_bars,funding_carry_pct,return_pct,max_dd_pct,score,equity_multiple
10,20,52,62,42,0.8,48,12,16,6,6,2,33.33,50.0,37.5,6,6,16,6,10,8,22,242,-1.2027,-21.45,27.78,-65.4,0.7855442660496439
7,20,52,62,42,0.4,96,12,13,6,6,3,50.0,50.0,46.15,6,6,14,6,8,9,16,282,-1.4001,-20.26,29.32,-65.63,0.79739459785192
7,20,52,62,42,0.8,96,12,13,6,6,3,50.0,50.0,46.15,6,6,14,6,8,9,16,282,-1.4001,-20.26,29.32,-65.63,0.79739459785192
10,20,52,62,42,0.4,96,12,13,6,6,3,50.0,50.0,46.15,6,6,14,6,8,8,16,282,-1.4001,-20.26,29.32,-65.63,0.79739459785192
10,20,52,62,42,0.8,96,12,13,6,6,3,50.0,50.0,46.15,6,6,14,6,8,8,16,282,-1.4001,-20.26,29.32,-65.63,0.79739459785192
10,30,52,58,46,0.4,96,25,33,10,10,6,60.0,40.0,30.3,10,10,39,15,24,25,51,411,-2.0341,-21.26,27.51,-66.75,0.787429464276171
10,30,60,58,38,0.8,96,22,20,7,7,3,42.86,31.82,35.0,7,7,29,15,14,19,30,388,-1.9214,-17.29,30.68,-67.59,0.8270516110009789
10,30,60,58,38,0.4,96,24,20,7,7,3,42.86,29.17,35.0,7,7,31,17,14,22,30,388,-1.9214,-17.29,30.68,-67.99,0.8270516110009789
7,20,60,62,46,0.4,96,12,18,7,7,3,42.86,58.33,38.89,7,7,17,5,12,8,25,310,-1.5381,-24.59,29.08,-68.8,0.7541009591571851
7,20,60,62,46,0.8,96,12,18,7,7,3,42.86,58.33,38.89,7,7,17,5,12,8,25,310,-1.5381,-24.59,29.08,-68.8,0.7541009591571851
7,20,60,62,42,0.4,96,12,14,7,7,3,42.86,58.33,50.0,7,7,13,5,8,8,16,333,-1.6513,-25.24,29.42,-69.28,0.7476408734316234
7,20,60,62,42,0.8,96,12,14,7,7,3,42.86,58.33,50.0,7,7,13,5,8,8,16,333,-1.6513,-25.24,29.42,-69.28,0.7476408734316234
7,30,52,62,46,0.4,96,15,28,8,8,4,50.0,53.33,28.57,8,8,28,7,21,10,44,373,-1.8478,-24.24,28.87,-69.46,0.7575667289945572
7,30,52,62,46,0.8,96,15,28,8,8,4,50.0,53.33,28.57,8,8,28,7,21,10,44,373,-1.8478,-24.24,28.87,-69.46,0.7575667289945572
10,30,52,62,46,0.4,96,15,28,8,8,4,50.0,53.33,28.57,8,8,28,7,21,9,44,374,-1.8527,-24.25,28.88,-69.47,0.7575288506581075
10,30,52,62,46,0.8,96,15,28,8,8,4,50.0,53.33,28.57,8,8,28,7,21,9,44,374,-1.8527,-24.25,28.88,-69.47,0.7575288506581075
7,30,52,62,42,0.4,96,15,19,8,8,4,50.0,53.33,42.11,8,8,19,7,12,10,25,396,-1.9606,-24.89,29.48,-70.17,0.7510769533846599
7,30,52,62,42,0.8,96,15,19,8,8,4,50.0,53.33,42.11,8,8,19,7,12,10,25,396,-1.9606,-24.89,29.48,-70.17,0.7510769533846599
10,30,52,62,42,0.4,96,15,19,8,8,4,50.0,53.33,42.11,8,8,19,7,12,9,25,397,-1.9655,-24.9,29.49,-70.18,0.7510393995369907
10,30,52,62,42,0.8,96,15,19,8,8,4,50.0,53.33,42.11,8,8,19,7,12,9,25,397,-1.9655,-24.9,29.49,-70.18,0.7510393995369907
7,30,52,62,38,0.4,96,14,17,7,7,3,42.86,50.0,41.18,7,7,18,7,11,10,23,394,-1.9508,-25.97,31.91,-74.71,0.7403260033212055
7,30,52,62,38,0.8,96,14,17,7,7,3,42.86,50.0,41.18,7,7,18,7,11,10,23,394,-1.9508,-25.97,31.91,-74.71,0.7403260033212055
10,30,52,62,38,0.4,96,14,17,7,7,3,42.86,50.0,41.18,7,7,18,7,11,9,23,395,-1.9557,-25.97,31.92,-74.71,0.7402889870210394
10,30,52,62,38,0.8,96,14,17,7,7,3,42.86,50.0,41.18,7,7,18,7,11,9,23,395,-1.9557,-25.97,31.92,-74.71,0.7402889870210394
