ma_fast,ma_mid,ma_slow,rsi_short,rsi_cover,vol_min_pct,max_hold_bars,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,capacity_reject_entries,capacity_reject_exits,funding_bars,funding_carry_pct,return_pct,max_dd_pct,score,equity_multiple
10,30,60,66,46,1.2,48,2,2,1,1,1,100.0,50.0,50.0,1,1,2,1,1,0,2,13,-0.065,6.3,0.86,-4.73,1.0629634886145243
10,30,60,66,46,1.2,96,2,2,1,1,1,100.0,50.0,50.0,1,1,2,1,1,0,2,13,-0.065,6.3,0.86,-4.73,1.0629634886145243
10,20,52,62,42,0.4,24,13,17,12,12,7,58.33,92.31,70.59,12,12,6,1,5,0,12,211,-1.0495,8.12,8.55,-4.77,1.0811515959728637
7,30,60,58,46,0.8,24,14,21,12,12,9,75.0,85.71,57.14,12,12,11,2,9,2,19,225,-1.1187,8.55,7.62,-4.87,1.0855310830349836
10,30,60,58,46,0.4,24,15,22,12,12,8,66.67,80.0,54.55,12,12,13,3,10,3,22,212,-1.0544,10.65,8.55,-4.88,1.10654477466535
7,20,52,62,42,0.4,24,12,17,12,12,7,58.33,100.0,70.59,12,12,5,0,5,0,14,217,-1.0792,6.83,8.55,-4.91,1.0682541094399571
7,30,60,62,38,0.8,24,11,16,11,11,8,72.73,100.0,68.75,11,11,5,0,5,0,11,268,-1.3311,6.08,7.99,-5.07,1.060800991400548
10,20,52,62,46,1.2,48,6,5,5,5,4,80.0,83.33,100.0,5,5,1,1,0,0,0,68,-0.3394,5.69,6.89,-5.08,1.0568726512470479
10,20,52,62,46,1.2,96,6,5,5,5,4,80.0,83.33,100.0,5,5,1,1,0,0,0,68,-0.3394,5.69,6.89,-5.08,1.0568726512470479
7,20,60,58,38,0.4,24,15,26,13,13,9,69.23,86.67,50.0,13,13,15,2,13,2,30,306,-1.5184,11.44,10.19,-5.29,1.1143736464489213
7,20,52,58,42,1.2,24,7,9,7,7,5,71.43,100.0,77.78,7,7,2,0,2,0,5,115,-0.5734,9.08,11.08,-5.33,1.0907620789540344
10,20,60,62,38,0.4,24,12,16,11,11,7,63.64,91.67,68.75,11,11,6,1,5,1,13,258,-1.2817,8.61,9.28,-5.34,1.0861415470301847
10,30,60,62,46,0.4,24,12,21,11,11,7,63.64,91.67,52.38,11,11,11,1,10,0,22,206,-1.0247,9.39,9.28,-5.38,1.0938750529046835
7,20,52,58,46,1.2,48,7,7,7,7,5,71.43,100.0,100.0,7,7,0,0,0,0,0,103,-0.5137,6.77,10.16,-5.43,1.0676678704113776
7,20,52,58,46,1.2,96,7,7,7,7,5,71.43,100.0,100.0,7,7,0,0,0,0,0,103,-0.5137,6.77,10.16,-5.43,1.0676678704113776
7,20,52,66,38,1.2,24,2,2,2,2,1,50.0,100.0,100.0,2,2,0,0,0,0,0,40,-0.1998,2.26,6.6,-5.65,1.022641476794578
7,20,60,66,38,1.2,24,2,2,2,2,1,50.0,100.0,100.0,2,2,0,0,0,0,0,40,-0.1998,2.26,6.6,-5.65,1.022641476794578
10,20,60,66,38,1.2,24,2,2,2,2,1,50.0,100.0,100.0,2,2,0,0,0,0,0,40,-0.1998,2.26,6.6,-5.65,1.022641476794578
10,30,52,66,38,1.2,24,2,2,2,2,1,50.0,100.0,100.0,2,2,0,0,0,0,0,40,-0.1998,2.26,6.6,-5.65,1.022641476794578
10,30,52,66,42,1.2,24,2,2,2,2,1,50.0,100.0,100.0,2,2,0,0,0,0,1,40,-0.1998,2.26,6.6,-5.65,1.022641476794578
10,30,52,62,38,0.4,24,17,18,12,12,8,66.67,70.59,66.67,12,12,11,5,6,2,13,277,-1.3755,12.13,9.79,-5.69,1.121335087652891
10,20,60,62,46,0.8,24,11,17,10,10,7,70.0,90.91,58.82,10,10,8,1,7,1,18,185,-0.9208,7.64,8.32,-5.77,1.0764157835070112
10,20,60,62,46,1.2,48,5,5,5,5,3,60.0,100.0,100.0,5,5,0,0,0,0,0,71,-0.3544,4.22,8.33,-5.77,1.0422037733028364
10,20,60,62,46,1.2,96,5,5,5,5,3,60.0,100.0,100.0,5,5,0,0,0,0,0,71,-0.3544,4.22,8.33,-5.77,1.0422037733028364
7,20,52,62,46,1.2,48,5,5,5,5,3,60.0,100.0,100.0,5,5,0,0,0,0,0,72,-0.3594,4.22,8.33,-5.78,1.0421516631141714
7,20,52,62,46,1.2,96,5,5,5,5,3,60.0,100.0,100.0,5,5,0,0,0,0,0,72,-0.3594,4.22,8.33,-5.78,1.0421516631141714
7,20,60,62,46,1.2,48,5,5,5,5,3,60.0,100.0,100.0,5,5,0,0,0,0,0,72,-0.3594,4.22,8.33,-5.78,1.0421516631141714
7,20,60,62,46,1.2,96,5,5,5,5,3,60.0,100.0,100.0,5,5,0,0,0,0,0,72,-0.3594,4.22,8.33,-5.78,1.0421516631141714
10,20,52,62,38,0.4,24,13,18,12,12,7,58.33,92.31,66.67,12,12,7,1,6,0,14,258,-1.2817,8.66,9.74,-5.84,1.0866216276613008
7,30,52,58,42,0.8,24,15,20,12,12,9,75.0,80.0,60.0,12,12,11,3,8,2,19,250,-1.2423,12.86,11.43,-5.86,1.1285629638928496
10,20,60,58,38,0.8,24,14,21,11,11,8,72.73,78.57,52.38,11,11,13,3,10,3,26,271,-1.3459,11.96,10.19,-5.87,1.119571371722589
7,20,60,62,38,0.4,24,11,17,11,11,7,63.64,100.0,64.71,11,11,6,0,6,0,16,262,-1.3015,7.03,9.28,-5.88,1.0702619196285261
10,20,60,66,38,0.8,24,4,5,4,4,3,75.0,100.0,80.0,4,4,1,0,1,0,2,92,-0.459,3.09,6.71,-5.97,1.030910488998863
10,30,60,62,38,0.4,24,12,17,11,11,7,63.64,91.67,64.71,11,11,7,1,6,0,15,273,-1.3558,8.66,9.79,-6.1,1.0866490670999085
7,20,52,62,38,0.4,24,12,18,12,12,7,58.33,100.0,66.67,12,12,6,0,6,0,16,263,-1.3064,7.3,9.79,-6.11,1.0730209985862624
7,20,60,62,46,0.8,24,10,19,10,10,7,70.0,100.0,52.63,10,10,9,0,9,0,20,190,-0.9455,6.06,8.33,-6.3,1.0606253149816252
7,30,52,62,42,1.2,96,5,5,5,5,3,60.0,100.0,100.0,5,5,0,0,0,0,1,129,-0.6429,10.88,14.32,-6.3,1.1087979146114744
10,30,52,62,38,1.2,24,5,4,4,4,2,50.0,80.0,100.0,4,4,1,1,0,0,1,88,-0.439,6.58,8.32,-6.4,1.0658229046079124
10,30,52,62,42,1.2,24,5,4,4,4,2,50.0,80.0,100.0,4,4,1,1,0,0,2,88,-0.439,6.58,8.32,-6.4,1.0658229046079124
7,20,60,58,42,0.8,24,14,19,12,12,8,66.67,85.71,63.16,12,12,9,2,7,3,17,228,-1.1336,10.04,10.44,-6.47,1.1004292735040364
10,20,60,58,46,1.2,48,7,7,7,7,4,57.14,100.0,100.0,7,7,0,0,0,0,0,101,-0.5037,5.52,10.19,-6.71,1.055237154336423
10,20,60,58,46,1.2,96,7,7,7,7,4,57.14,100.0,100.0,7,7,0,0,0,0,0,101,-0.5037,5.52,10.19,-6.71,1.055237154336423
7,20,60,58,46,1.2,48,7,7,7,7,4,57.14,100.0,100.0,7,7,0,0,0,0,0,103,-0.5137,5.51,10.19,-6.72,1.0551316332590823
7,20,60,58,46,1.2,96,7,7,7,7,4,57.14,100.0,100.0,7,7,0,0,0,0,0,103,-0.5137,5.51,10.19,-6.72,1.0551316332590823
7,30,52,66,46,0.4,24,5,12,5,5,4,80.0,100.0,41.67,5,5,7,0,7,0,14,107,-0.5336,5.6,7.85,-6.73,1.056016490756394
7,20,52,66,42,1.2,24,2,2,2,2,1,50.0,100.0,100.0,2,2,0,0,0,0,0,37,-0.1848,1.11,6.6,-6.81,1.0110500709694041
7,20,60,66,42,1.2,24,2,2,2,2,1,50.0,100.0,100.0,2,2,0,0,0,0,0,37,-0.1848,1.11,6.6,-6.81,1.0110500709694041
10,20,60,66,42,1.2,24,2,2,2,2,1,50.0,100.0,100.0,2,2,0,0,0,0,0,37,-0.1848,1.11,6.6,-6.81,1.0110500709694041
7,20,52,58,42,0.8,24,14,18,12,12,9,75.0,85.71,66.67,12,12,8,2,6,2,16,219,-1.0891,10.09,11.08,-7.01,1.1009341966154798
7,30,52,58,42,1.2,96,8,7,7,7,5,71.43,87.5,100.0,7,7,1,1,0,1,1,155,-0.772,14.38,16.5,-7.29,1.1438463635799279
7,30,52,62,38,1.2,96,5,5,5,5,3,60.0,100.0,100.0,5,5,0,0,0,0,0,172,-0.8563,9.85,14.32,-7.34,1.0984547677550252
7,20,52,58,38,0.8,24,14,19,12,12,9,75.0,85.71,63.16,12,12,9,2,7,2,18,275,-1.3656,9.93,11.08,-7.35,1.0992539995970494
7,30,52,58,46,0.8,24,15,24,12,12,9,75.0,80.0,50.0,12,12,15,3,12,2,26,236,-1.1731,11.7,11.43,-7.51,1.1170329865212312
7,20,52,58,46,1.2,24,7,7,7,7,5,71.43,100.0,100.0,7,7,0,0,0,0,1,92,-0.459,5.68,11.08,-7.61,1.056784613361694
10,20,52,66,42,0.4,24,4,6,4,4,3,75.0,100.0,66.67,4,4,2,0,2,0,5,70,-0.3494,3.58,7.96,-7.63,1.0358240892603734
10,20,60,58,38,0.4,24,17,29,12,12,8,66.67,70.59,41.38,12,12,22,5,17,6,40,311,-1.543,11.71,10.19,-7.86,1.1171171234275128
10,20,52,66,38,0.4,24,4,6,4,4,3,75.0,100.0,66.67,4,4,2,0,2,0,4,93,-0.4639,3.29,7.96,-7.93,1.0328880966544718
10,30,52,58,42,0.4,24,18,21,13,13,9,69.23,72.22,61.9,13,13,13,5,8,1,18,259,-1.2867,8.33,8.55,-8.0,1.0833061754007616
10,30,52,66,46,0.4,24,5,11,5,5,4,80.0,100.0,45.45,5,5,6,0,6,0,13,105,-0.5236,3.32,7.22,-8.07,1.0332137636845098
10,30,52,58,42,1.2,24,8,5,5,5,3,60.0,62.5,100.0,5,5,3,3,0,1,3,99,-0.4938,11.1,11.42,-8.23,1.1109982919719001
10,20,52,62,46,1.2,24,6,5,5,5,4,80.0,83.33,100.0,5,5,1,1,0,0,0,67,-0.3344,4.09,8.3,-8.37,1.0408501942575992
10,20,60,58,46,1.2,24,7,7,7,7,4,57.14,100.0,100.0,7,7,0,0,0,0,0,100,-0.4988,3.92,10.55,-8.73,1.0392394918942418
10,30,60,66,38,0.4,24,5,6,4,4,3,75.0,80.0,66.67,4,4,3,1,2,0,4,88,-0.439,4.81,7.4,-8.73,1.0480819546146547
7,20,60,58,46,1.2,24,7,7,7,7,4,57.14,100.0,100.0,7,7,0,0,0,0,0,102,-0.5087,3.91,10.55,-8.74,1.039135570543151
10,20,52,58,42,0.8,24,16,18,11,11,8,72.73,68.75,61.11,11,11,12,5,7,4,17,206,-1.0247,9.72,9.87,-8.75,1.0972367936175562
7,30,60,66,38,0.8,24,5,6,5,5,4,80.0,100.0,83.33,5,5,1,0,1,0,2,111,-0.5535,3.47,9.52,-8.79,1.0347122476980792
10,20,52,66,46,0.4,24,4,10,4,4,3,75.0,100.0,40.0,4,4,6,0,6,0,12,76,-0.3793,2.22,6.77,-8.9,1.0222330596900158
10,20,60,62,46,1.2,24,5,5,5,5,3,60.0,100.0,100.0,5,5,0,0,0,0,0,70,-0.3494,2.64,9.72,-9.02,1.0264037002171325
7,20,52,62,46,1.2,24,5,5,5,5,3,60.0,100.0,100.0,5,5,0,0,0,0,0,71,-0.3544,2.64,9.72,-9.03,1.0263523800321215
7,20,60,62,46,1.2,24,5,5,5,5,3,60.0,100.0,100.0,5,5,0,0,0,0,0,71,-0.3544,2.64,9.72,-9.03,1.0263523800321215
10,20,60,58,42,1.2,24,7,8,6,6,3,50.0,85.71,75.0,6,6,3,1,2,1,5,120,-0.5982,6.26,10.19,-9.37,1.0625793526935872
10,30,52,58,46,1.2,48,8,7,5,5,3,60.0,62.5,71.43,5,5,5,3,2,1,4,99,-0.4938,10.22,10.51,-9.45,1.10218970459988
10,30,52,58,46,1.2,96,8,7,5,5,3,60.0,62.5,71.43,5,5,5,3,2,1,4,99,-0.4938,10.22,10.51,-9.45,1.10218970459988
7,20,52,66,42,0.8,48,4,4,4,4,3,75.0,100.0,100.0,4,4,0,0,0,0,1,96,-0.4789,4.74,11.86,-9.49,1.047437738336279
7,20,60,66,42,0.8,48,4,4,4,4,3,75.0,100.0,100.0,4,4,0,0,0,0,1,96,-0.4789,4.74,11.86,-9.49,1.047437738336279
10,20,60,66,42,0.8,48,4,4,4,4,3,75.0,100.0,100.0,4,4,0,0,0,0,1,95,-0.4739,4.75,11.86,-9.49,1.0474901128419212
10,30,52,62,46,1.2,48,5,5,4,4,2,50.0,80.0,80.0,4,4,2,1,1,0,2,72,-0.3594,4.48,8.32,-9.51,1.0448033244352095
10,30,52,62,46,1.2,96,5,5,4,4,2,50.0,80.0,80.0,4,4,2,1,1,0,2,72,-0.3594,4.48,8.32,-9.51,1.0448033244352095
10,30,52,58,46,0.4,24,18,25,13,13,9,69.23,72.22,52.0,13,13,17,5,12,1,25,245,-1.2176,7.26,8.55,-9.57,1.0726382489399946
7,20,52,66,46,0.4,24,4,10,4,4,3,75.0,100.0,40.0,4,4,6,0,6,0,12,78,-0.3893,2.21,7.4,-9.66,1.0221308389396293
7,20,60,66,46,0.4,24,4,10,4,4,3,75.0,100.0,40.0,4,4,6,0,6,0,12,78,-0.3893,2.21,7.4,-9.66,1.0221308389396293
7,20,60,58,42,0.4,24,15,21,13,13,8,61.54,86.67,61.9,13,13,10,2,8,2,19,237,-1.178,6.67,10.44,-9.77,1.0666719143150478
7,30,52,66,38,1.2,96,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,68,-0.3394,4.36,11.86,-9.87,1.0436427252824094
7,30,52,66,42,1.2,96,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,1,68,-0.3394,4.36,11.86,-9.87,1.0436427252824094
10,30,52,66,38,1.2,96,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,0,69,-0.3444,4.36,11.86,-9.88,1.0435905431461452
10,30,52,66,42,1.2,96,2,2,2,2,2,100.0,100.0,100.0,2,2,0,0,0,0,1,69,-0.3444,4.36,11.86,-9.88,1.0435905431461452
10,20,60,58,42,0.8,24,14,16,11,11,7,63.64,78.57,68.75,11,11,8,3,5,3,15,220,-1.094,7.38,10.44,-9.93,1.07378354654661
7,30,52,58,38,0.8,24,15,20,12,12,9,75.0,80.0,60.0,12,12,11,3,8,2,20,284,-1.41,8.7,11.43,-10.01,1.086968190356835
10,20,60,62,46,0.4,24,12,20,11,11,7,63.64,91.67,55.0,11,11,10,1,9,1,21,195,-0.9703,4.61,9.28,-10.03,1.0460676112211689
10,30,52,58,38,0.4,24,18,21,13,13,9,69.23,72.22,61.9,13,13,13,5,8,1,19,308,-1.5282,6.15,8.55,-10.18,1.061521815762342
10,30,52,58,38,1.2,24,8,5,5,5,3,60.0,62.5,100.0,5,5,3,3,0,1,2,115,-0.5734,9.0,11.42,-10.33,1.0900263964562191
7,30,60,62,42,0.4,24,12,19,12,12,7,58.33,100.0,63.16,12,12,7,0,7,0,16,243,-1.2077,2.64,9.28,-10.34,1.026386270533708
7,20,60,62,46,0.4,24,11,21,11,11,7,63.64,100.0,52.38,11,11,10,0,10,0,22,199,-0.9901,3.08,9.28,-10.44,1.0307738735416243
7,30,52,66,46,0.8,48,5,10,5,5,4,80.0,100.0,50.0,5,5,5,0,5,0,10,132,-0.6578,3.83,10.05,-10.73,1.0382610687139997
10,30,60,66,46,0.4,24,5,10,4,4,3,75.0,80.0,40.0,4,4,7,1,6,0,12,84,-0.4191,4.13,7.4,-10.74,1.0413186734100808
7,30,60,66,42,0.8,24,5,7,5,5,4,80.0,100.0,71.43,5,5,2,0,2,0,5,110,-0.5485,1.99,9.52,-10.87,1.019908156252303
10,20,52,58,38,0.8,24,16,19,11,11,8,72.73,68.75,57.89,11,11,13,5,8,4,19,247,-1.2274,7.76,9.87,-10.88,1.0775809939508239
10,30,52,66,46,0.8,48,5,11,5,5,4,80.0,100.0,45.45,5,5,6,0,6,0,13,133,-0.6628,3.86,10.05,-10.92,1.0385942069822025
10,20,60,58,38,1.2,96,7,7,7,7,5,71.43,100.0,100.0,7,7,0,0,0,0,0,169,-0.8415,7.28,15.21,-10.97,1.072789888551494
7,20,60,58,38,1.2,96,7,7,7,7,5,71.43,100.0,100.0,7,7,0,0,0,0,0,171,-0.8514,7.27,15.21,-10.98,1.0726826122446136
10,20,52,66,42,0.8,48,4,4,4,4,3,75.0,100.0,100.0,4,4,0,0,0,0,1,95,-0.4739,3.24,11.86,-11.0,1.0323801285585
7,30,52,62,42,1.2,48,5,5,5,5,3,60.0,100.0,100.0,5,5,0,0,0,0,1,121,-0.6032,6.09,14.32,-11.09,1.0608678233021624
7,30,60,66,46,0.8,24,5,10,5,5,4,80.0,100.0,50.0,5,5,5,0,5,0,10,107,-0.5336,2.8,9.52,-11.12,1.0280352413187712
10,20,52,62,46,0.4,24,13,22,12,12,7,58.33,92.31,54.55,12,12,11,1,10,0,21,207,-1.0297,2.56,8.55,-11.13,1.0255850185789037
10,20,52,66,42,0.8,96,4,4,4,4,3,75.0,100.0,100.0,4,4,0,0,0,0,1,98,-0.4888,3.04,11.86,-11.2,1.030388806807502
10,20,60,66,42,0.8,96,4,4,4,4,3,75.0,100.0,100.0,4,4,0,0,0,0,1,99,-0.4938,3.03,11.86,-11.2,1.0303372873671617
7,20,52,66,42,0.8,96,4,4,4,4,3,75.0,100.0,100.0,4,4,0,0,0,0,1,100,-0.4988,3.03,11.86,-11.21,1.0302857705027932
7,20,60,66,42,0.8,96,4,4,4,4,3,75.0,100.0,100.0,4,4,0,0,0,0,1,100,-0.4988,3.03,11.86,-11.21,1.0302857705027932
7,30,60,66,38,0.8,48,5,5,5,5,3,60.0,100.0,100.0,5,5,0,0,0,0,0,161,-0.8018,0.9,10.13,-11.26,1.0089868738975296
10,30,52,58,46,1.2,24,8,6,5,5,3,60.0,62.5,83.33,5,5,4,3,1,1,3,83,-0.4142,8.9,11.42,-11.26,1.0890375369177918
7,30,52,58,42,0.4,24,16,22,13,13,8,61.54,81.25,59.09,13,13,12,3,9,3,21,260,-1.2916,7.12,11.43,-11.45,1.0711949853012679
10,30,60,66,42,0.4,24,5,7,4,4,3,75.0,80.0,57.14,4,4,4,1,3,0,7,87,-0.4341,3.31,8.13,-11.59,1.0330865767854076
7,30,52,66,38,0.4,24,5,7,5,5,3,60.0,100.0,71.43,5,5,2,0,2,0,4,113,-0.5634,2.81,10.86,-11.66,1.028087963149847
7,30,60,62,46,0.4,24,12,22,12,12,7,58.33,100.0,54.55,12,12,10,0,10,0,21,229,-1.1385,1.63,9.28,-11.78,1.016278866456236
10,20,60,58,42,0.4,24,17,18,12,12,7,58.33,70.59,66.67,12,12,11,5,6,6,17,227,-1.1286,6.5,10.19,-11.81,1.0650117562113228
10,20,60,66,46,0.4,24,4,10,4,4,3,75.0,100.0,40.0,4,4,6,0,6,0,12,78,-0.3893,-0.0,7.4,-11.88,0.9999598064965325
7,30,60,58,42,0.4,24,15,20,13,13,8,61.54,86.67,65.0,13,13,9,2,7,3,16,250,-1.2423,3.82,9.99,-11.92,1.0382223950655065
7,30,52,58,42,1.2,48,8,7,7,7,5,71.43,87.5,100.0,7,7,1,1,0,1,1,146,-0.7274,9.72,16.5,-11.95,1.0972352931350384
10,30,60,66,38,0.8,48,5,4,4,4,3,75.0,80.0,100.0,4,4,1,1,0,0,0,113,-0.5634,3.05,10.05,-12.01,1.0304599405627046
7,30,60,58,38,0.4,24,15,19,13,13,8,61.54,86.67,68.42,13,13,8,2,6,3,14,302,-1.4987,3.58,10.02,-12.03,1.0358006733280165
7,20,52,58,38,0.4,24,15,22,13,13,8,61.54,86.67,59.09,13,13,11,2,9,2,21,298,-1.479,4.81,11.08,-12.53,1.048099618218355
10,20,60,66,46,0.8,48,4,9,4,4,3,75.0,100.0,44.44,4,4,5,0,5,0,10,105,-0.5236,2.31,10.05,-12.53,1.0230617087004272
10,30,52,66,38,0.4,24,5,6,5,5,3,60.0,100.0,83.33,5,5,1,0,1,0,3,111,-0.5535,0.59,10.26,-12.56,1.0058883010850967
7,20,60,58,46,0.8,24,14,22,12,12,8,66.67,85.71,54.55,12,12,12,2,10,3,22,224,-1.1138,4.3,10.44,-12.64,1.0430347108691504
10,20,52,62,38,1.2,48,6,5,5,5,3,60.0,83.33,100.0,5,5,1,1,0,0,0,119,-0.5932,5.1,12.8,-12.76,1.0510087188012487
10,30,52,62,46,1.2,24,5,5,4,4,2,50.0,80.0,80.0,4,4,2,1,1,0,2,71,-0.3544,2.9,9.71,-12.76,1.0289638414961408
7,30,52,58,46,0.4,24,16,26,13,13,8,61.54,81.25,50.0,13,13,16,3,13,3,28,246,-1.2225,6.06,11.43,-12.96,1.06064632455528
10,20,52,58,46,1.2,24,8,6,6,6,4,66.67,75.0,100.0,6,6,2,2,0,1,1,80,-0.3992,4.48,11.43,-12.98,1.0448175885165707
7,30,52,58,38,1.2,48,8,8,7,7,5,71.43,87.5,87.5,7,7,2,1,1,1,4,230,-1.1434,9.3,16.5,-13.01,1.092966786635003
7,30,60,62,38,0.4,24,12,18,12,12,7,58.33,100.0,66.67,12,12,6,0,6,0,14,296,-1.4691,0.96,10.35,-13.13,1.009565470220346
7,30,52,62,38,1.2,48,5,5,5,5,3,60.0,100.0,100.0,5,5,0,0,0,0,0,161,-0.8018,3.99,14.32,-13.19,1.0399113753561666
7,20,52,58,46,0.8,24,14,21,12,12,9,75.0,85.71,57.14,12,12,11,2,9,2,21,215,-1.0693,4.35,11.08,-13.23,1.0435132989476705
7,30,60,58,46,0.4,24,15,23,13,13,8,61.54,86.67,56.52,13,13,12,2,10,3,21,236,-1.1731,2.8,9.99,-13.36,1.0279984339989292
10,20,52,58,38,0.4,24,17,22,13,13,8,61.54,76.47,59.09,13,13,13,4,9,2,22,296,-1.4691,3.89,9.87,-13.53,1.0389142509839573
7,30,52,66,42,0.4,24,5,8,5,5,3,60.0,100.0,62.5,5,5,3,0,3,0,7,112,-0.5584,1.34,10.86,-13.58,1.0133786483092893
10,30,52,66,46,0.8,96,5,10,5,5,4,80.0,100.0,50.0,5,5,5,0,5,0,10,145,-0.7224,4.36,12.92,-13.65,1.0435612437872688
7,30,52,66,46,0.8,96,5,10,5,5,4,80.0,100.0,50.0,5,5,5,0,5,0,10,148,-0.7373,4.34,12.92,-13.66,1.0434047174272796
10,30,52,66,46,0.4,48,5,11,5,5,3,60.0,100.0,45.45,5,5,6,0,6,0,12,134,-0.6678,1.11,10.05,-13.67,1.0111105904611604
7,20,52,66,42,0.4,24,4,6,4,4,2,50.0,100.0,66.67,4,4,2,0,2,0,5,71,-0.3544,0.97,10.86,-13.73,1.0097437829944378
7,20,60,66,42,0.4,24,4,6,4,4,2,50.0,100.0,66.67,4,4,2,0,2,0,5,71,-0.3544,0.97,10.86,-13.73,1.0097437829944378
10,20,60,66,42,0.4,24,4,6,4,4,2,50.0,100.0,66.67,4,4,2,0,2,0,5,70,-0.3494,0.98,10.86,-13.73,1.0097942727080733
10,20,52,58,38,1.2,24,8,6,5,5,3,60.0,62.5,83.33,5,5,4,3,1,2,3,102,-0.5087,6.42,11.43,-13.75,1.064156160906759
10,20,52,62,42,1.2,48,6,5,5,5,3,60.0,83.33,100.0,5,5,1,1,0,0,0,116,-0.5783,3.91,12.8,-13.95,1.039095776815356
7,20,52,66,38,1.2,48,2,2,2,2,1,50.0,100.0,100.0,2,2,0,0,0,0,0,64,-0.3195,0.23,11.86,-14.0,1.0023182084900855
7,20,60,66,38,1.2,48,2,2,2,2,1,50.0,100.0,100.0,2,2,0,0,0,0,0,64,-0.3195,0.23,11.86,-14.0,1.0023182084900855
10,20,60,66,38,1.2,48,2,2,2,2,1,50.0,100.0,100.0,2,2,0,0,0,0,0,64,-0.3195,0.23,11.86,-14.0,1.0023182084900855
10,30,52,66,38,1.2,48,2,2,2,2,1,50.0,100.0,100.0,2,2,0,0,0,0,0,64,-0.3195,0.23,11.86,-14.0,1.0023182084900855
10,30,52,66,42,1.2,48,2,2,2,2,1,50.0,100.0,100.0,2,2,0,0,0,0,1,64,-0.3195,0.23,11.86,-14.0,1.0023182084900855
7,20,52,66,38,0.4,24,4,6,4,4,2,50.0,100.0,66.67,4,4,2,0,2,0,4,94,-0.4689,0.69,10.86,-14.02,1.0068817137382151
7,20,60,66,38,0.4,24,4,6,4,4,2,50.0,100.0,66.67,4,4,2,0,2,0,4,94,-0.4689,0.69,10.86,-14.02,1.0068817137382151
10,20,52,58,42,0.4,24,17,21,13,13,8,61.54,76.47,61.9,13,13,12,4,8,2,20,234,-1.1632,3.25,9.87,-14.03,1.03246291469739
10,20,60,66,42,0.4,48,4,4,4,4,2,50.0,100.0,100.0,4,4,0,0,0,0,1,97,-0.4838,0.19,11.86,-14.04,1.001934018683248
7,20,52,66,42,0.4,48,4,4,4,4,2,50.0,100.0,100.0,4,4,0,0,0,0,1,98,-0.4888,0.19,11.86,-14.05,1.001883921982314
7,20,60,66,42,0.4,48,4,4,4,4,2,50.0,100.0,100.0,4,4,0,0,0,0,1,98,-0.4888,0.19,11.86,-14.05,1.001883921982314
10,20,52,66,46,0.8,48,4,8,4,4,3,75.0,100.0,50.0,4,4,4,0,4,0,8,101,-0.5037,0.5,10.05,-14.05,1.0050456582058935
7,20,52,66,46,0.8,48,4,8,4,4,3,75.0,100.0,50.0,4,4,4,0,4,0,8,103,-0.5137,0.49,10.05,-14.06,1.004945156152687
7,20,60,66,46,0.8,48,4,8,4,4,3,75.0,100.0,50.0,4,4,4,0,4,0,8,103,-0.5137,0.49,10.05,-14.06,1.004945156152687
7,20,52,62,46,0.4,24,12,22,12,12,7,58.33,100.0,54.55,12,12,10,0,10,0,21,212,-1.0544,-0.26,9.72,-14.2,0.9973586191553846
10,30,52,66,38,0.8,48,5,6,5,5,3,60.0,100.0,83.33,5,5,1,0,1,0,2,162,-0.8067,0.87,11.86,-14.2,1.0086750078516737
10,20,60,58,46,0.4,24,17,22,13,13,8,61.54,76.47,59.09,13,13,13,4,9,5,22,227,-1.1286,3.51,10.19,-14.29,1.03513285155229
7,20,52,62,38,1.2,48,5,5,5,5,3,60.0,100.0,100.0,5,5,0,0,0,0,0,121,-0.6032,2.71,14.32,-14.47,1.0270679489329577
7,20,60,62,38,1.2,48,5,5,5,5,3,60.0,100.0,100.0,5,5,0,0,0,0,0,121,-0.6032,2.71,14.32,-14.47,1.0270679489329577
10,20,60,62,38,1.2,48,5,5,5,5,3,60.0,100.0,100.0,5,5,0,0,0,0,0,120,-0.5982,2.71,14.32,-14.47,1.0271193048982028
10,30,60,66,42,0.8,48,5,5,4,4,3,75.0,80.0,80.0,4,4,2,1,1,0,3,112,-0.5584,1.57,10.05,-14.48,1.0157166887791886
7,20,52,58,42,0.4,24,15,21,13,13,8,61.54,86.67,61.9,13,13,10,2,8,2,19,237,-1.178,2.66,11.08,-14.53,1.0266249041115727
10,30,52,66,42,0.4,24,5,7,5,5,3,60.0,100.0,71.43,5,5,2,0,2,0,6,110,-0.5485,-0.85,10.26,-14.59,0.9914966067501464
10,30,52,58,42,1.2,96,8,5,5,5,3,60.0,62.5,100.0,5,5,3,3,0,1,1,141,-0.7025,10.72,16.5,-14.71,1.1071659692133375
10,20,52,58,42,1.2,24,8,6,5,5,3,60.0,62.5,83.33,5,5,4,3,1,2,3,99,-0.4938,5.21,11.43,-14.96,1.0520941956898846
10,30,52,62,38,1.2,96,5,4,4,4,2,50.0,80.0,100.0,4,4,1,1,0,0,0,119,-0.5932,5.16,14.31,-15.01,1.0516143754563647
