ma_fast,ma_mid,ma_slow,rsi_short,rsi_cover,vol_min_pct,max_hold_bars,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,capacity_reject_entries,capacity_reject_exits,return_pct,max_dd_pct,score,equity_multiple
10,20,52,62,46,1.2,24,2,2,2,2,1,50.0,100.0,100.0,2,2,0,0,0,0,0,0.94,3.17,-2.86,1.0094423735923843
10,20,52,62,46,1.2,48,2,2,2,2,1,50.0,100.0,100.0,2,2,0,0,0,0,0,0.94,3.17,-2.86,1.0094423735923843
10,20,52,62,46,1.2,96,2,2,2,2,1,50.0,100.0,100.0,2,2,0,0,0,0,0,0.94,3.17,-2.86,1.0094423735923843
7,20,52,66,46,0.8,24,4,5,4,4,2,50.0,100.0,80.0,4,4,1,0,1,0,2,3.1,4.26,-3.02,1.0309665129028427
10,30,52,58,46,0.8,48,10,9,9,9,7,77.78,90.0,100.0,9,9,1,1,0,0,0,8.31,8.23,-3.07,1.0830703635960786
10,20,52,58,42,0.8,24,11,10,10,10,8,80.0,90.91,100.0,10,10,1,1,0,0,0,9.35,9.28,-3.15,1.0935278899212828
7,30,52,66,38,0.8,24,3,4,3,3,1,33.33,100.0,75.0,3,3,1,0,1,0,2,2.98,4.26,-3.38,1.0298317161291812
10,30,52,66,38,0.8,24,3,4,3,3,1,33.33,100.0,75.0,3,3,1,0,1,0,2,2.98,4.26,-3.38,1.0298317161291812
7,30,52,58,46,0.8,48,11,9,9,9,7,77.78,81.82,100.0,9,9,2,2,0,0,0,9.19,8.23,-3.41,1.0919331595771224
10,20,52,62,46,0.8,24,8,7,7,7,4,57.14,87.5,100.0,7,7,1,1,0,0,0,3.68,4.4,-3.48,1.0367997119662251
10,30,60,58,46,0.8,48,11,7,7,7,5,71.43,63.64,100.0,7,7,4,4,0,0,0,11.2,7.69,-3.48,1.112014982455984
10,30,60,58,46,0.8,96,11,7,7,7,5,71.43,63.64,100.0,7,7,4,4,0,0,0,11.2,7.69,-3.48,1.112014982455984
7,20,60,58,46,0.8,24,13,12,12,12,8,66.67,92.31,100.0,12,12,1,1,0,0,0,8.7,9.28,-3.59,1.0870099463519047
10,20,60,66,38,0.8,24,5,5,4,4,2,50.0,80.0,80.0,4,4,2,1,1,0,4,5.52,4.26,-3.6,1.0551728935152291
7,30,60,66,42,0.8,48,3,3,3,3,2,66.67,100.0,100.0,3,3,0,0,0,0,0,3.38,5.95,-3.76,1.033793554526583
7,30,60,66,42,0.8,96,3,3,3,3,2,66.67,100.0,100.0,3,3,0,0,0,0,0,3.38,5.95,-3.76,1.033793554526583
10,30,60,66,42,0.8,48,3,3,3,3,2,66.67,100.0,100.0,3,3,0,0,0,0,0,3.38,5.95,-3.76,1.033793554526583
10,30,60,66,42,0.8,96,3,3,3,3,2,66.67,100.0,100.0,3,3,0,0,0,0,0,3.38,5.95,-3.76,1.033793554526583
