fast,slow,rsi_buy,rsi_sell,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,return_pct,max_dd_pct,score,equity_multiple
5,40,55,48,29,28,29,29,13,44.83,100.0,103.57,22,36,0,0,0,58.14,10.79,45.37,1.5813795506294746
8,20,58,48,24,24,24,24,11,45.83,100.0,100.0,15,33,0,0,0,57.6,10.19,45.37,1.5759914317957398
15,30,52,48,31,30,31,31,17,54.84,100.0,103.33,23,39,0,0,0,55.17,8.43,45.22,1.5516713493321919
10,30,52,48,32,31,32,32,15,46.88,100.0,103.23,19,45,0,0,0,55.37,8.89,44.87,1.5537199006880023
10,40,55,48,27,26,27,27,13,48.15,100.0,103.85,20,34,0,0,0,56.09,10.1,44.16,1.5608733637759875
8,60,58,48,18,18,18,18,9,50.0,100.0,100.0,12,24,0,0,0,55.48,9.47,44.11,1.5547906196365038
8,50,52,48,29,28,29,29,14,48.28,100.0,103.57,24,34,0,0,0,56.71,11.07,43.61,1.5671264642279668
8,30,55,48,29,28,29,29,15,51.72,100.0,103.57,19,39,0,0,0,54.14,8.95,43.58,1.5413954418096034
5,20,55,48,30,29,30,30,14,46.67,100.0,103.45,17,43,0,0,0,53.64,8.84,43.2,1.5363871758511696
12,50,55,48,24,23,24,24,11,45.83,100.0,104.35,18,30,0,0,0,55.87,10.78,43.15,1.5587331951792713
12,20,58,48,24,24,24,24,11,45.83,100.0,100.0,16,32,0,0,0,55.39,10.37,42.95,1.5539255287857463
15,20,55,48,29,28,29,29,14,48.28,100.0,103.57,20,38,0,0,0,54.1,9.72,42.61,1.5410322248026254
