ma_fast,ma_mid,ma_slow,rsi_short,rsi_cover,vol_min_pct,max_hold_bars,entry_signals,exit_signals,entries,trades,wins,win_rate,entry_fill_rate,exit_fill_rate,maker_fills,taker_fills,limit_expired,missed_entries,missed_exits,capacity_reject_entries,capacity_reject_exits,return_pct,max_dd_pct,score,equity_multiple
7,30,60,58,46,1.2,48,19,56,9,9,5,55.56,47.37,16.07,9,9,57,10,47,15,96,-0.72,16.47,-32.58,0.9927597400257916
7,20,60,62,42,1.2,24,10,29,5,5,2,40.0,50.0,17.24,5,5,29,5,24,7,49,-7.27,11.74,-33.0,0.9272883359926722
10,30,60,58,46,1.2,96,17,33,9,9,5,55.56,52.94,27.27,9,9,33,8,25,8,53,-2.72,16.47,-33.19,0.9727630302687478
7,20,60,58,38,1.2,24,15,30,8,8,4,50.0,53.33,26.67,8,8,29,7,22,13,46,-8.44,12.18,-33.72,0.9155636083899817
10,30,60,58,46,1.2,48,17,36,9,9,5,55.56,52.94,25.0,9,9,35,8,27,8,57,-3.88,16.47,-34.46,0.9611987785103997
7,20,60,66,42,0.4,24,7,25,5,5,1,20.0,71.43,20.0,5,5,22,2,20,3,42,-11.81,12.27,-34.82,0.881884082704716
7,20,60,66,42,0.8,24,7,25,5,5,1,20.0,71.43,20.0,5,5,22,2,20,3,42,-11.81,12.27,-34.82,0.881884082704716
7,20,60,66,46,0.4,24,7,27,5,5,1,20.0,71.43,18.52,5,5,24,2,22,3,46,-11.81,12.27,-34.89,0.881884082704716
7,20,60,66,46,0.8,24,7,27,5,5,1,20.0,71.43,18.52,5,5,24,2,22,3,46,-11.81,12.27,-34.89,0.881884082704716
7,30,52,62,46,1.2,48,13,49,5,5,3,60.0,38.46,10.2,5,5,52,8,44,8,89,-0.93,17.04,-35.1,0.9906940066700974
7,30,60,62,38,1.2,48,13,38,6,6,3,50.0,46.15,15.79,6,6,39,7,32,12,65,-2.78,17.04,-35.51,0.9722232324058474
10,30,52,62,38,1.2,48,13,38,6,6,3,50.0,46.15,15.79,6,6,39,7,32,9,65,-2.78,17.04,-35.51,0.9722232324058474
7,30,52,62,38,1.2,48,13,37,5,5,3,60.0,38.46,13.51,5,5,40,8,32,8,64,-1.67,17.04,-35.67,0.9833373377430918
7,30,52,62,42,1.2,48,13,40,5,5,3,60.0,38.46,12.5,5,5,43,8,35,8,70,-1.67,17.04,-35.72,0.9833373377430918
10,30,60,58,46,1.2,24,17,36,9,9,4,44.44,52.94,25.0,9,9,35,8,27,8,58,-8.86,13.47,-35.83,0.9114269427215451
7,20,60,66,38,1.2,48,6,29,4,4,1,25.0,66.67,13.79,4,4,27,2,25,3,51,-7.38,16.47,-36.46,0.926220171019868
7,30,60,66,38,1.2,48,6,29,4,4,1,25.0,66.67,13.79,4,4,27,2,25,2,51,-7.38,16.47,-36.46,0.926220171019868
10,30,52,66,38,1.2,48,6,29,4,4,1,25.0,66.67,13.79,4,4,27,2,25,3,51,-7.38,16.47,-36.46,0.926220171019868
10,30,60,66,38,1.2,48,6,29,4,4,1,25.0,66.67,13.79,4,4,27,2,25,3,51,-7.38,16.47,-36.46,0.926220171019868
7,20,52,66,38,1.2,48,5,28,3,3,1,33.33,60.0,10.71,3,3,27,2,25,3,50,-6.32,16.47,-36.55,0.936808385951455
10,20,52,66,38,1.2,48,5,28,3,3,1,33.33,60.0,10.71,3,3,27,2,25,4,50,-6.32,16.47,-36.55,0.936808385951455
10,30,60,58,42,1.2,24,17,38,9,9,4,44.44,52.94,23.68,9,9,37,8,29,8,61,-9.53,13.47,-36.57,0.9046588930274801
7,20,60,58,42,1.2,24,15,31,8,8,4,50.0,53.33,25.81,8,8,30,7,23,13,48,-11.41,12.18,-36.73,0.88590277632794
7,20,52,62,38,1.2,48,9,30,4,4,2,50.0,44.44,13.33,4,4,31,5,26,6,52,-4.46,16.47,-36.89,0.9554364939775881
7,20,60,62,38,1.2,48,10,31,5,5,2,40.0,50.0,16.13,5,5,31,5,26,7,53,-5.54,16.47,-37.0,0.944637736084914
7,20,52,66,42,1.2,48,5,11,3,3,1,33.33,60.0,27.27,3,3,10,2,8,3,17,-8.06,16.47,-37.46,0.9194068140101361
